"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2010","2010",3601.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2011","2011",3577.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2012","2012",3555.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2013","2013",3535,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2014","2014",3513.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2015","2015",3489.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2016","2016",3463.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2017","2017",3436.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2018","2018",3409.1,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2019","2019",3382.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2020","2020",3359.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2021","2021",3330.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BGR","Bulgaria","2022","2022",3311.3,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2010","2010",17.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2011","2011",17.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2012","2012",17.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2013","2013",18.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2014","2014",18.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2015","2015",18.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2016","2016",19.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2017","2017",19.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2018","2018",20.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2019","2019",20.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2020","2020",21.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2021","2021",21.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HRV","Croatia","2022","2022",22.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2010","2010",47.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2011","2011",50.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2012","2012",53.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2013","2013",56.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2014","2014",59.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2015","2015",62.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2016","2016",64.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2017","2017",67.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2018","2018",69.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2019","2019",71.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2020","2020",73.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2021","2021",74.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HRV","Croatia","2022","2022",71.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2010","2010",9856.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2011","2011",9805,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2012","2012",9769.3,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2013","2013",9753.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2014","2014",9726.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2015","2015",9678.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2016","2016",9625.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2017","2017",9578.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2018","2018",9527.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2019","2019",9480.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2020","2020",9424.1,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2021","2021",9313.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","ROU","Romania","2022","2022",9239.8,"P","Provisional value"
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2010","2010",105.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2011","2011",105.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2012","2012",105.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2013","2013",104.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2014","2014",104.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2015","2015",104.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2016","2016",104.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2017","2017",104.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2018","2018",104.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2019","2019",104.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2020","2020",104.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2021","2021",105.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRHEF","Female to male ratio","ROU","Romania","2022","2022",106.1,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2010","2010",1.59,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2011","2011",1.47,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2012","2012",1.52,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2013","2013",1.41,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2014","2014",1.52,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2015","2015",1.58,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2016","2016",1.64,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2017","2017",1.71,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2018","2018",1.76,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2019","2019",1.77,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2020","2020",1.8,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","ROU","Romania","2021","2021",1.81,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2010","2010",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2011","2011",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2012","2012",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2013","2013",48.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2014","2014",48.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2015","2015",48.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2016","2016",48.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2017","2017",48.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2018","2018",48.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2019","2019",48.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2020","2020",48.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2021","2021",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","ROU","Romania","2022","2022",48.5,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2010","2010",1.57,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2011","2011",1.51,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2012","2012",1.5,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2013","2013",1.48,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2014","2014",1.53,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2015","2015",1.53,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2016","2016",1.54,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2017","2017",1.56,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2018","2018",1.56,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2019","2019",1.58,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2020","2020",1.56,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","BGR","Bulgaria","2021","2021",1.58,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ROU","Romania","2010","2010",94.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ROU","Romania","2011","2011",94.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ROU","Romania","2012","2012",95,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ROU","Romania","2013","2013",95.3,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ROU","Romania","2014","2014",95.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ROU","Romania","2015","2015",95.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","FPARRFEF","Male to female ratio","ROU","Romania","2016","2016",95.5,,
